"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,5,"YX","Republic Airline","PHL","Philadelphia, PA: Philadelphia International",1781.00,304.00,43.05,11.33,170.64,0.05,78.93,28.00,2.00,21178.00,3213.00,868.00,11643.00,11.00,5443.00,
2019,5,"YX","Republic Airline","SLC","Salt Lake City, UT: Salt Lake City International",97.00,18.00,2.41,1.23,11.40,0.00,2.96,0.00,2.00,2062.00,129.00,219.00,1312.00,0.00,402.00,
2019,5,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2692.00,400.00,83.85,22.50,75.00,0.67,217.98,7.00,11.00,33529.00,10209.00,3366.00,3209.00,32.00,16713.00,
2019,5,"OO","SkyWest Airlines Inc.","BOS","Boston, MA: Logan International",255.00,65.00,10.60,3.43,24.42,0.51,26.04,1.00,0.00,4510.00,755.00,384.00,1284.00,82.00,2005.00,
2019,5,"OO","SkyWest Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",27.00,7.00,2.69,1.83,1.34,0.00,1.14,0.00,0.00,346.00,162.00,103.00,31.00,0.00,50.00,
2019,5,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",173.00,41.00,7.77,2.75,18.27,0.70,11.51,0.00,1.00,2487.00,443.00,303.00,638.00,26.00,1077.00,
2019,5,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",138.00,31.00,12.74,0.00,9.17,0.00,9.09,4.00,0.00,1905.00,840.00,0.00,635.00,0.00,430.00,
2019,5,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4077.00,672.00,149.86,23.91,247.46,0.12,250.65,76.00,17.00,55877.00,20114.00,2883.00,14147.00,2.00,18731.00,
2019,5,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1548.00,400.00,68.75,24.22,113.03,1.00,193.00,109.00,7.00,37628.00,12362.00,3523.00,7027.00,20.00,14696.00,
2019,5,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3660.00,586.00,122.07,31.79,106.23,0.01,325.90,5.00,1.00,50158.00,17196.00,6137.00,4265.00,1.00,22559.00,
2019,5,"OO","SkyWest Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",26.00,3.00,1.00,0.00,1.50,0.00,0.50,0.00,0.00,137.00,70.00,0.00,58.00,0.00,9.00,
2019,5,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",428.00,59.00,34.37,1.58,10.32,0.00,12.73,8.00,2.00,5369.00,4122.00,105.00,427.00,0.00,715.00,
2019,5,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1429.00,376.00,69.53,10.70,152.61,1.12,142.03,53.00,7.00,32243.00,8448.00,1632.00,9797.00,47.00,12319.00,
2019,5,"OO","SkyWest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",289.00,66.00,6.84,9.47,27.11,0.02,22.57,3.00,0.00,4101.00,364.00,952.00,1230.00,1.00,1554.00,
2019,5,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",179.00,32.00,0.78,1.65,12.49,0.00,17.08,1.00,1.00,2955.00,38.00,93.00,1532.00,0.00,1292.00,
2019,5,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2455.00,250.00,54.47,3.89,63.14,0.05,128.45,20.00,0.00,17400.00,5601.00,343.00,1803.00,1.00,9652.00,
2019,5,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",994.00,244.00,34.91,27.68,83.72,1.56,96.13,26.00,1.00,18727.00,2432.00,2996.00,5111.00,48.00,8140.00,
2019,5,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",290.00,44.00,16.54,1.56,7.57,0.00,18.33,1.00,4.00,2205.00,998.00,106.00,203.00,0.00,898.00,
2019,5,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",3955.00,366.00,84.74,27.36,119.82,1.60,132.47,8.00,1.00,32440.00,13611.00,4811.00,3795.00,52.00,10171.00,
2019,5,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5868.00,1406.00,269.97,35.89,423.17,0.00,676.96,183.00,34.00,142929.00,46086.00,5232.00,39576.00,0.00,52035.00,
2019,5,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",542.00,23.00,6.20,2.00,7.07,0.00,7.73,3.00,1.00,1184.00,351.00,53.00,232.00,0.00,548.00,
2019,5,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",26.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,70.00,37.00,0.00,0.00,0.00,33.00,
2019,5,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1132.00,124.00,28.77,2.88,16.68,1.00,74.67,8.00,1.00,14249.00,7543.00,192.00,599.00,23.00,5892.00,
2019,5,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",678.00,65.00,18.87,1.00,20.15,0.00,24.98,4.00,0.00,3872.00,1331.00,174.00,492.00,0.00,1875.00,
2019,5,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",573.00,57.00,15.94,2.57,26.15,0.00,12.34,0.00,2.00,3012.00,1434.00,50.00,727.00,0.00,801.00,
2019,5,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3378.00,911.00,87.70,14.11,523.23,0.00,285.96,86.00,22.00,74648.00,14546.00,1729.00,36013.00,0.00,22360.00,
2019,5,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3793.00,411.00,79.92,29.13,124.58,0.00,177.37,12.00,14.00,30760.00,10027.00,4880.00,3678.00,0.00,12175.00,
2019,5,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",280.00,51.00,8.84,4.75,20.76,0.00,16.65,0.00,0.00,3880.00,363.00,486.00,1436.00,0.00,1595.00,
2019,5,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1184.00,328.00,58.68,18.19,140.01,0.00,111.11,6.00,0.00,22279.00,2904.00,1711.00,8155.00,0.00,9509.00,
2019,5,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",305.00,79.00,16.72,1.80,31.23,0.00,29.25,3.00,2.00,4571.00,821.00,118.00,1243.00,0.00,2389.00,
2019,5,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",100.00,43.00,8.89,2.06,10.25,0.00,21.80,1.00,0.00,3893.00,747.00,291.00,565.00,0.00,2290.00,
2019,5,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",458.00,101.00,21.87,6.47,32.45,0.00,40.21,3.00,6.00,8658.00,1932.00,959.00,1703.00,0.00,4064.00,
2019,5,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5812.00,1075.00,244.46,46.74,462.87,0.00,320.92,31.00,29.00,82932.00,27106.00,4854.00,22407.00,0.00,28565.00,
2019,5,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",494.00,174.00,35.35,4.08,64.90,0.00,69.67,7.00,6.00,15022.00,2122.00,804.00,5281.00,0.00,6815.00,
2019,5,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",166.00,44.00,13.83,2.03,9.17,0.00,18.96,3.00,0.00,2520.00,807.00,127.00,282.00,0.00,1304.00,
2019,5,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",5058.00,1521.00,218.56,38.24,920.89,0.00,343.31,42.00,51.00,137994.00,22148.00,6287.00,68891.00,0.00,40668.00,
2019,5,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",632.00,165.00,29.70,7.54,51.46,0.00,76.30,6.00,6.00,14005.00,2263.00,1482.00,2767.00,0.00,7493.00,
2019,5,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",424.00,71.00,30.10,0.49,27.23,0.00,13.17,1.00,1.00,4768.00,1239.00,53.00,1252.00,0.00,2224.00,
2019,5,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2379.00,504.00,119.88,20.79,191.58,0.00,171.76,6.00,14.00,40616.00,10197.00,3429.00,9695.00,0.00,17295.00,
2019,5,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5304.00,1102.00,214.61,60.82,455.27,0.00,371.31,95.00,47.00,100678.00,17682.00,9974.00,32692.00,0.00,40330.00,
2019,5,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1236.00,264.00,54.95,12.09,111.13,0.00,85.83,5.00,1.00,17024.00,2742.00,2163.00,5300.00,0.00,6819.00,
2019,5,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2303.00,439.00,128.44,28.63,139.88,0.00,142.05,4.00,3.00,36609.00,11824.00,3999.00,6200.00,0.00,14586.00,
2019,5,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",858.00,260.00,37.06,12.16,132.09,0.00,78.70,7.00,7.00,20470.00,2797.00,1126.00,9489.00,0.00,7058.00,
2019,5,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1184.00,251.00,59.44,12.45,85.57,0.00,93.53,9.00,5.00,18810.00,3853.00,1843.00,5371.00,0.00,7743.00,
2019,5,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",389.00,92.00,28.12,5.38,30.01,0.00,28.49,7.00,2.00,7838.00,2137.00,622.00,1982.00,0.00,3097.00,
2019,5,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",270.00,56.00,11.85,2.33,8.85,0.00,32.98,3.00,0.00,4022.00,682.00,141.00,551.00,0.00,2648.00,
2019,5,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6898.00,1535.00,268.71,65.28,666.91,0.61,533.49,31.00,38.00,140643.00,25452.00,13163.00,46746.00,14.00,55268.00,
2019,5,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",614.00,119.00,32.66,6.84,25.71,0.00,53.79,1.00,0.00,8677.00,2382.00,1325.00,992.00,0.00,3978.00,
2019,5,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",376.00,120.00,20.12,5.71,62.53,0.00,31.64,2.00,1.00,10193.00,2290.00,912.00,3210.00,0.00,3781.00,
2019,5,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",695.00,166.00,31.95,8.61,57.34,0.00,68.11,4.00,0.00,12235.00,2646.00,1797.00,2201.00,0.00,5591.00,
2019,5,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",815.00,183.00,51.25,5.28,61.31,0.00,65.16,4.00,11.00,11307.00,3447.00,481.00,2768.00,0.00,4611.00,
2019,5,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",825.00,196.00,52.50,8.41,71.62,0.00,63.46,4.00,0.00,13255.00,3168.00,1442.00,2768.00,0.00,5877.00,
2019,5,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4845.00,1245.00,198.26,39.79,657.58,0.00,349.36,18.00,5.00,105511.00,20451.00,5991.00,41217.00,0.00,37852.00,
2019,5,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",75.00,25.00,4.86,1.02,6.51,0.00,12.61,0.00,0.00,2119.00,289.00,169.00,432.00,0.00,1229.00,
2019,5,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",641.00,146.00,33.75,12.08,36.12,0.00,64.05,5.00,2.00,10717.00,1617.00,1556.00,1845.00,0.00,5699.00,
2019,5,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3533.00,631.00,207.44,27.88,116.67,1.92,277.09,112.00,3.00,36550.00,11716.00,2945.00,4745.00,85.00,17059.00,
2019,5,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",972.00,239.00,82.29,10.91,60.71,1.00,84.09,23.00,1.00,15627.00,5019.00,901.00,3673.00,15.00,6019.00,
2019,5,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6133.00,1007.00,315.22,29.65,182.10,4.11,475.92,265.00,34.00,59646.00,16605.00,2415.00,9390.00,172.00,31064.00,
2019,5,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",291.00,49.00,22.81,1.69,5.39,1.00,18.12,4.00,0.00,2762.00,1047.00,110.00,460.00,107.00,1038.00,
2019,5,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1383.00,277.00,95.31,6.43,53.82,1.24,120.20,44.00,12.00,18201.00,5613.00,717.00,2993.00,100.00,8778.00,
2019,5,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5916.00,1304.00,388.95,26.37,350.95,1.36,536.38,182.00,20.00,68671.00,20137.00,2650.00,15291.00,42.00,30551.00,
2019,5,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",556.00,108.00,47.89,1.05,12.69,0.29,46.08,8.00,0.00,6350.00,2723.00,42.00,658.00,45.00,2882.00,
2019,5,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",483.00,207.00,51.65,8.98,99.92,0.00,46.45,25.00,7.00,15164.00,3953.00,824.00,6563.00,0.00,3824.00,
2019,5,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2046.00,350.00,142.47,9.30,56.52,0.94,140.77,38.00,2.00,19775.00,8002.00,633.00,1935.00,34.00,9171.00,
2019,5,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",293.00,54.00,23.60,0.00,7.37,0.00,23.03,1.00,0.00,3822.00,1883.00,0.00,487.00,0.00,1452.00,
2019,5,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",175.00,55.00,19.11,0.50,6.87,0.00,28.52,2.00,0.00,3382.00,1325.00,18.00,196.00,0.00,1843.00,
2019,5,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6330.00,1145.00,312.45,18.73,251.23,4.01,558.57,175.00,5.00,59054.00,16170.00,1158.00,9909.00,194.00,31623.00,
2019,5,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3526.00,778.00,302.21,9.38,127.58,2.61,336.22,146.00,1.00,43679.00,17136.00,674.00,4664.00,232.00,20973.00,
2019,5,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",1049.00,302.00,84.89,5.41,118.62,0.89,92.19,50.00,11.00,17996.00,4737.00,691.00,6448.00,25.00,6095.00,
2019,5,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3486.00,628.00,210.17,17.58,113.62,0.00,286.63,89.00,19.00,44370.00,15955.00,2166.00,6410.00,0.00,19839.00,
2019,5,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",6913.00,1221.00,368.73,22.29,258.62,4.99,566.36,318.00,42.00,69557.00,19721.00,1497.00,11231.00,158.00,36950.00,
2019,5,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",718.00,142.00,62.27,1.34,15.61,0.00,62.78,28.00,1.00,8741.00,3995.00,76.00,613.00,0.00,4057.00,
2019,5,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1112.00,239.00,79.62,1.49,16.69,1.22,139.99,9.00,0.00,11259.00,3605.00,397.00,501.00,31.00,6725.00,
2019,5,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",790.00,207.00,75.63,4.46,50.84,1.00,75.06,24.00,5.00,12811.00,4858.00,332.00,2620.00,157.00,4844.00,
2019,5,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5288.00,1132.00,391.80,15.93,151.43,1.84,571.01,203.00,2.00,55551.00,17227.00,1099.00,5347.00,55.00,31823.00,
2019,5,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3460.00,668.00,235.14,9.29,104.21,3.15,316.20,182.00,8.00,30801.00,11498.00,805.00,3466.00,76.00,14956.00,
2019,5,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",932.00,234.00,89.81,0.11,37.74,0.00,106.34,5.00,0.00,11493.00,4829.00,15.00,1404.00,0.00,5245.00,
2019,5,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1194.00,400.00,92.25,7.45,147.47,1.00,151.84,59.00,0.00,27392.00,6544.00,696.00,9640.00,28.00,10484.00,
2019,5,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",899.00,224.00,80.79,4.60,23.60,0.78,114.22,9.00,3.00,12081.00,3652.00,473.00,839.00,18.00,7099.00,
2019,5,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2489.00,390.00,131.16,10.77,58.29,0.00,189.79,68.00,10.00,25796.00,7941.00,1024.00,3436.00,0.00,13395.00,
2019,5,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",178.00,46.00,20.00,3.00,8.00,0.00,15.00,6.00,0.00,3401.00,1432.00,470.00,322.00,0.00,1177.00,
2019,5,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",205.00,48.00,23.00,3.00,9.00,0.00,13.00,5.00,0.00,3064.00,1819.00,114.00,188.00,0.00,943.00,
2019,5,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",58.00,13.00,6.00,3.00,3.00,0.00,1.00,0.00,1.00,1003.00,234.00,204.00,264.00,0.00,301.00,
2019,5,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3629.00,795.00,169.96,77.02,196.34,1.32,350.35,329.00,20.00,83293.00,17535.00,16410.00,14274.00,37.00,35037.00,
2019,5,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",239.00,54.00,22.00,7.00,7.00,0.00,18.00,8.00,0.00,3485.00,1062.00,846.00,209.00,0.00,1368.00,
2019,5,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",1905.00,361.00,56.00,21.00,114.00,1.00,169.00,49.00,8.00,35578.00,7122.00,2794.00,8349.00,68.00,17245.00,
2019,5,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2882.00,536.00,81.44,86.35,147.46,0.00,220.74,122.00,18.00,57411.00,5899.00,15928.00,11903.00,0.00,23681.00,
2019,5,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",119.00,36.00,7.00,3.00,20.00,0.00,6.00,5.00,0.00,3229.00,387.00,349.00,2041.00,0.00,452.00,
2019,5,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3155.00,309.00,76.87,22.71,91.51,0.00,117.92,2.00,5.00,21619.00,8743.00,1452.00,3922.00,0.00,7502.00,
2019,5,"9E","Endeavor Air Inc.","BOS","Boston, MA: Logan International",418.00,99.00,14.43,3.02,43.16,0.00,38.39,3.00,0.00,7732.00,1173.00,243.00,2933.00,0.00,3383.00,
2019,5,"9E","Endeavor Air Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",249.00,32.00,7.61,1.00,7.37,0.00,16.02,5.00,1.00,2329.00,457.00,58.00,397.00,0.00,1417.00,
2019,5,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",261.00,51.00,13.81,0.00,13.14,0.00,24.05,8.00,0.00,4031.00,1099.00,0.00,878.00,0.00,2054.00,
2019,5,"9E","Endeavor Air Inc.","DCA","Washington, DC: Ronald Reagan Washington National",144.00,16.00,4.90,0.74,5.46,0.00,4.91,2.00,0.00,996.00,330.00,98.00,390.00,0.00,178.00,
2019,5,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",280.00,70.00,14.05,0.95,42.70,0.00,12.30,2.00,8.00,6796.00,1078.00,56.00,4693.00,0.00,969.00,
2019,5,"9E","Endeavor Air Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1359.00,166.00,38.51,6.52,45.03,0.00,75.94,1.00,0.00,10741.00,3452.00,415.00,2362.00,0.00,4512.00,
2019,5,"9E","Endeavor Air Inc.","EWR","Newark, NJ: Newark Liberty International",196.00,74.00,4.21,2.00,58.74,0.00,9.05,5.00,0.00,5372.00,269.00,105.00,3914.00,0.00,1084.00,
2019,5,"9E","Endeavor Air Inc.","IAD","Washington, DC: Washington Dulles International",117.00,16.00,2.25,0.73,7.16,0.00,5.86,1.00,0.00,1281.00,125.00,119.00,538.00,0.00,499.00,
2019,5,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",69.00,20.00,3.57,1.04,12.46,0.00,2.94,0.00,0.00,945.00,209.00,78.00,390.00,0.00,268.00,
2019,5,"9E","Endeavor Air Inc.","JFK","New York, NY: John F. Kennedy International",1871.00,320.00,40.70,9.83,167.61,0.00,101.86,40.00,1.00,27554.00,4185.00,672.00,13574.00,0.00,9123.00,
2019,5,"9E","Endeavor Air Inc.","LGA","New York, NY: LaGuardia",1815.00,390.00,42.39,12.50,237.36,0.00,97.74,46.00,5.00,32387.00,3406.00,1826.00,18971.00,0.00,8184.00,
2019,5,"9E","Endeavor Air Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",1122.00,131.00,27.53,10.33,29.08,0.00,64.05,6.00,0.00,11992.00,2712.00,1014.00,1898.00,0.00,6368.00,
2019,5,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",250.00,53.00,10.66,1.67,27.04,0.00,13.64,8.00,1.00,3519.00,553.00,105.00,1854.00,0.00,1007.00,
2019,5,"9E","Endeavor Air Inc.","PHL","Philadelphia, PA: Philadelphia International",217.00,54.00,10.27,2.00,28.29,0.00,13.44,4.00,0.00,3902.00,707.00,88.00,2056.00,0.00,1051.00,
2019,5,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1157.00,291.00,88.87,15.10,55.43,0.00,131.59,36.00,2.00,19049.00,5506.00,1740.00,2340.00,0.00,9463.00,
2019,5,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",2319.00,656.00,158.38,19.44,243.95,0.27,233.97,83.00,0.00,41744.00,9704.00,1764.00,12328.00,4.00,17944.00,
2019,5,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",530.00,169.00,61.89,4.12,40.71,0.00,62.29,15.00,2.00,11445.00,4069.00,469.00,1684.00,0.00,5223.00,
2019,5,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8802.00,1693.00,494.91,64.21,371.64,3.50,758.74,279.00,18.00,131201.00,41840.00,6900.00,21406.00,153.00,60902.00,
2019,5,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2271.00,525.00,166.66,20.80,133.76,0.42,203.36,77.00,18.00,37748.00,10456.00,1880.00,7996.00,35.00,17381.00,
2019,5,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",849.00,278.00,96.85,14.36,75.28,0.25,91.26,28.00,0.00,16251.00,5194.00,1676.00,2994.00,5.00,6382.00,
2019,5,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",13392.00,3714.00,802.22,175.56,1317.75,2.05,1416.42,716.00,75.00,329847.00,83637.00,23749.00,97283.00,92.00,125086.00,
2019,5,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",448.00,111.00,43.81,3.43,24.11,0.00,39.65,18.00,0.00,6170.00,2173.00,289.00,732.00,0.00,2976.00,
2019,5,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",692.00,277.00,48.34,9.98,144.88,0.39,73.40,21.00,7.00,20005.00,2875.00,1099.00,9347.00,7.00,6677.00,
2019,5,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",506.00,157.00,54.08,7.88,34.91,0.00,60.13,8.00,1.00,9449.00,2972.00,1044.00,1267.00,0.00,4166.00,
2019,5,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",248.00,99.00,37.85,1.78,27.49,0.00,31.89,4.00,0.00,7258.00,2603.00,101.00,1074.00,0.00,3480.00,
2019,5,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",146.00,48.00,17.57,3.82,6.85,0.00,19.75,5.00,0.00,3018.00,1118.00,274.00,304.00,0.00,1322.00,
2019,5,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",734.00,232.00,69.04,11.12,82.40,0.00,69.44,46.00,2.00,16865.00,4840.00,1668.00,4563.00,0.00,5794.00,
2019,5,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1277.00,310.00,112.83,11.33,95.96,0.13,89.74,18.00,0.00,22240.00,6786.00,1259.00,6366.00,2.00,7827.00,
